filepath,ground_truth,weak_label,confidence
../data\raw-img\cane\OIP-iePMUJtv2CTr0t7iuQijyAHaEK.jpeg,cane,cane,0.9628215922057832
../data\raw-img\cane\OIP-iEVulm42zTexptHEER9p-AHaLF.jpeg,cane,elefante,0.5505518594520046
../data\raw-img\cane\OIP-If4joTfWK2NCik4t8l8v2wHaE9.jpeg,cane,farfalla,0.49237331580307037
../data\raw-img\cane\OIP-iFRCXb_PVFD-SkiQIg30mgHaEL.jpeg,cane,mucca,0.5638994983350528
../data\raw-img\cane\OIP-iGbFNHD1MRtdqJpOaM-UWgHaEL.jpeg,cane,gatto,0.5003669554066635
../data\raw-img\cane\OIP-iGXwRcDTTIBHSFbbMEpajAHaKd.jpeg,cane,cane,0.9281836159013729
../data\raw-img\cane\OIP-IH86cHaLjjY-2JP4EAAAZgHaEK.jpeg,cane,cane,0.8953739991916121
../data\raw-img\cane\OIP-IHAIqlTWOBVbfOzTnnz68gHaJ3.jpeg,cane,cane,0.8026920541133207
../data\raw-img\cane\OIP-IhfgfJFMZo7u3eABZmmlRwHaHL.jpeg,cane,cane,0.9520233875825893
../data\raw-img\cane\OIP-iHVcsWcU5GdI38__zql8qQHaJ4.jpeg,cane,cane,0.9807796942282964
../data\raw-img\cane\OIP-iINERpcrbwd-kYi5n5obLgAAAA.jpeg,cane,cane,0.8499729165574043
../data\raw-img\cane\OIP-iitQsbjzA89x0-EKXWExAQHaEK.jpeg,cane,cane,0.9599045105959875
../data\raw-img\cane\OIP-IiwKPYbC8zhZ6PvGfIZzQgHaGf.jpeg,cane,cane,0.8512420049042089
../data\raw-img\cane\OIP-IIY8zTsMuf1gBCXtbqOY5gHaFj.jpeg,cane,cane,0.999526932439488
../data\raw-img\cane\OIP-ij41ozqi_yeWlDmvKJMe3wHaFk.jpeg,cane,cane,0.9606995518474278
../data\raw-img\cane\OIP-IJ9LyGFgnLcjSZcbdBkB0QHaHa.jpeg,cane,cavallo,0.4693094058022095
../data\raw-img\cane\OIP-IJERiHnIxCixcjn-6UKVVwHaEK.jpeg,cane,cane,0.9907854862894825
../data\raw-img\cane\OIP-IjgRoO19Mqu1A3S_7UyCxAEsEs.jpeg,cane,cavallo,0.5711594007828078
../data\raw-img\cane\OIP-Iji1u1bzaCuhk66xrsLzuAHaFX.jpeg,cane,cavallo,0.2256154708802276
../data\raw-img\cane\OIP-ijlxGovsiJ0AhFn6spW6-AHaJg.jpeg,cane,cane,0.8093006026201338
../data\raw-img\cane\OIP-IJPOylSUs2KThv1x04BL3QHaHa.jpeg,cane,cane,0.9596854194546092
../data\raw-img\cane\OIP-ijqVUl3UWXD2zzS00L_ZMwAAAA.jpeg,cane,cane,0.8979746625136055
../data\raw-img\cane\OIP-ijXiQKYccGTQrRQddAh-rQHaEm.jpeg,cane,cane,0.8089296125783931
../data\raw-img\cane\OIP-IjXxRl5BxOz5XBmPe7qbmAHaJ4.jpeg,cane,cane,0.9484080586608088
../data\raw-img\cane\OIP-Ikbvx6npraMKfuKcTnG9aAHaG7.jpeg,cane,cane,0.9392383931259765
../data\raw-img\cane\OIP-IkCKPMqj3Wu_SUV8kK96kQHaHa.jpeg,cane,cane,0.8371306406278607
../data\raw-img\cane\OIP-iKFxzHBZFamh_oMEvTojPQAAAA.jpeg,cane,cane,0.9434068895607504
../data\raw-img\cane\OIP-iL0Kd-NO2B24WlBtohTnNwHaFW.jpeg,cane,cane,0.8233643627305791
../data\raw-img\cane\OIP-iLU-CrnUl12QvBa6XYtRogHaHb.jpeg,cane,cane,0.8996255486371413
../data\raw-img\cane\OIP-IL_OUQQPkUtdr8DYZWwkigHaJl.jpeg,cane,cane,0.8613936404364559
../data\raw-img\cane\OIP-IMeUkNTQ-b0BrU7tIKEX5AHaLJ.jpeg,cane,cavallo,0.5208369190550788
../data\raw-img\cane\OIP-iMVAfawK7_XygolLc2eG9wHaFj.jpeg,cane,cane,0.8611364664810494
../data\raw-img\cane\OIP-imXBOxY0MUhWct1iGVqAzwHaKX.jpeg,cane,cane,0.9333342270116086
../data\raw-img\cane\OIP-ImzMIyEYaX-0CK23SL7xMwHaJ4.jpeg,cane,cane,0.8964059355934135
../data\raw-img\cane\OIP-In4PD0uTBfsGNGqGmaWbCQHaFj.jpeg,cane,cane,0.9989174325180539
../data\raw-img\cane\OIP-InKRFOyDwvMZjlv6LDYrQQHaEK.jpeg,cane,cane,0.8776702359874502
../data\raw-img\cane\OIP-InvuhrSjoiQgVw4IpTRnVgHaEK.jpeg,cane,cavallo,0.3217150290608636
../data\raw-img\cane\OIP-inw6IjRP6S_ACeVBbG9DBgHaH7.jpeg,cane,cane,0.8333228221999393
../data\raw-img\cane\OIP-IorhkBSOdmdskqpNe5_9tQHaEK.jpeg,cane,cavallo,0.4012208702132482
../data\raw-img\cane\OIP-iox4JVt1dM5kE4Um3Y-jtgHaGU.jpeg,cane,cane,0.8254322392417643
../data\raw-img\cane\OIP-Ip7xzuHRYuoV_mPW8qX_FwHaE7.jpeg,cane,cane,0.8896740230475795
../data\raw-img\cane\OIP-iPHX8Klcpaa9zuZnIIYttgHaFj.jpeg,cane,cane,0.8017698572511232
../data\raw-img\cane\OIP-IPLqDlN0u9ShAEfW3dYOTQHaEK.jpeg,cane,cane,0.8146383801075032
../data\raw-img\cane\OIP-iPriDr4XQJ483MO6KvKxZwHaGZ.jpeg,cane,ragno,0.5965213932064075
../data\raw-img\cane\OIP-ipStzO-49l3_H_2qvsxDEAHaFJ.jpeg,cane,scoiattolo,0.5706840967106807
../data\raw-img\cane\OIP-iPudEcKGLvAICfJrp-cZYAHaFF.jpeg,cane,mucca,0.5021861054640874
../data\raw-img\cane\OIP-Iq52InWBnKYky8_zRdtB4gHaID.jpeg,cane,cane,0.8692172371599096
../data\raw-img\cane\OIP-IqnVr8rt1l74QRbp1eXf6wHaHA.jpeg,cane,cane,0.9027120831468518
../data\raw-img\cane\OIP-IqOxs22GYwgpxajdG76u7QEsDh.jpeg,cane,cane,0.808457716950235
../data\raw-img\cane\OIP-Ir4bgXW4zbc5Zzf0yx3ZZwHaG5.jpeg,cane,cane,0.8151289048280562
../data\raw-img\cane\OIP-IrJxNiJfEGEo_ASXgA663wHaH-.jpeg,cane,cane,0.8805614841239752
../data\raw-img\cane\OIP-IRLWLIRmDoFcINKgNYAc8AAAAA.jpeg,cane,cane,0.8957910454276286
../data\raw-img\cane\OIP-IRWFDDTCBfan5WTMl3-dcQHaGQ.jpeg,cane,cane,0.9042875742887506
../data\raw-img\cane\OIP-IrZ8RPjOAwjY8WLxZMkdHQHaFj.jpeg,cane,cane,0.9607827212971319
../data\raw-img\cane\OIP-IS2_7808oqzGfPz9zHbcOQHaE3.jpeg,cane,cane,0.9686204275675397
../data\raw-img\cane\OIP-iSFBqUGd1QRZrwrrXRDTCwHaE8.jpeg,cane,cane,0.8768156590594607
../data\raw-img\cane\OIP-IsQAzXrEoBzcQw0rbjH7CQHaHI.jpeg,cane,ragno,0.2063683538540483
../data\raw-img\cane\OIP-iT8aWDnaCBr1b40a_X33uwHaFj.jpeg,cane,cane,0.8233403431129518
../data\raw-img\cane\OIP-ItBP3eU86qritSrRVWYnmAHaFj.jpeg,cane,cane,0.9843606880776522
../data\raw-img\cane\OIP-ItUhYS0uqOJaNk2QcM5R9QHaLH.jpeg,cane,cane,0.9662232602533655
../data\raw-img\cane\OIP-itVwY4JbgR28Adp6YuajsQHaF7.jpeg,cane,pecora,0.2925311620197028
../data\raw-img\cane\OIP-iUcxWjb0InTuzao5qxZK_wHaKG.jpeg,cane,cane,0.8312591671699945
../data\raw-img\cane\OIP-iuD1HqqtmtlGUu8pWauVIQHaHF.jpeg,cane,cane,0.9676960272508651
../data\raw-img\cane\OIP-IUIzkf676SNnlkVHh-tnyQHaFj.jpeg,cane,gatto,0.5284556525529622
../data\raw-img\cane\OIP-iuXv_0eKrsfBJ0PzXuk76AHaJg.jpeg,cane,cane,0.9394207499674175
../data\raw-img\cane\OIP-iVElwJPrsgpRWRuqTvr1YgHaE8.jpeg,cane,cane,0.8994767993482143
../data\raw-img\cane\OIP-ivixOPr-vvIs6LsuHuemrQHaHa.jpeg,cane,cane,0.9209056673298097
../data\raw-img\cane\OIP-iVnG55gQGZ2T3-R0acIhwAHaFp.jpeg,cane,cane,0.8191373974656393
../data\raw-img\cane\OIP-iWaOxosaJ2NjW_muePbKWQHaHa.jpeg,cane,cane,0.8856053282877837
../data\raw-img\cane\OIP-IWbc7TCiPGxtz3obzwMKzgHaIo.jpeg,cane,cane,0.9336643428013758
../data\raw-img\cane\OIP-iwKcwImdo5eFptZYfzWzGgHaFj.jpeg,cane,cane,0.9290901450959512
../data\raw-img\cane\OIP-iwmccqImY8oUS1AwBrwctQHaFj.jpeg,cane,cane,0.9380997519820586
../data\raw-img\cane\OIP-iWOE1B0hFcFfTd-lyTxozQHaE8.jpeg,cane,cane,0.9122498482476169
../data\raw-img\cane\OIP-iXAJSKIILYXPfs-Hhg65kQHaHn.jpeg,cane,cane,0.9466287411954667
../data\raw-img\cane\OIP-IxakZd6aWQpg5U9Z75tj9AHaFj.jpeg,cane,cane,0.9891868038747657
../data\raw-img\cane\OIP-ixloGYPuWybjMcFSJpPfCQHaHa.jpeg,cane,ragno,0.21538703481760396
../data\raw-img\cane\OIP-IXnKTC8uzJHo3KR7nPBO0QHaDw.jpeg,cane,mucca,0.5791414207846158
../data\raw-img\cane\OIP-iXntGVofBJ39x9efHnd05QHaFj.jpeg,cane,scoiattolo,0.415577882607226
../data\raw-img\cane\OIP-IxpbCx_2e1bTEhFShEaQJQHaFj.jpeg,cane,cane,0.8719077248133146
../data\raw-img\cane\OIP-IY-HAhVweVzY3DJc5Hxc2gHaG1.jpeg,cane,cane,0.9169290725208503
../data\raw-img\cane\OIP-IY0LXbcKBckGuOSS5hKtBwHaEX.jpeg,cane,cane,0.8220625176768179
../data\raw-img\cane\OIP-iy8-xu1CxQpcWnMjEVdm0gHaHK.jpeg,cane,cane,0.9565118065118507
../data\raw-img\cane\OIP-IylCetSHFZQxws_JaRN2TQHaFj.jpeg,cane,cane,0.9147362825619402
../data\raw-img\cane\OIP-iyLzlkmMVlA1ugMDd0MB5QHaGd.jpeg,cane,gatto,0.5447690763760928
../data\raw-img\cane\OIP-iySGtITMEnT_KOivAkmrnwAAAA.jpeg,cane,cane,0.9401513514871457
../data\raw-img\cane\OIP-iz8B657Gux8OMUTFP_5tHAHaFE.jpeg,cane,cane,0.8867058841063319
../data\raw-img\cane\OIP-iz8TCImJLEhgNj6KGIvz4QHaFy.jpeg,cane,cane,0.8306294419557837
../data\raw-img\cane\OIP-izdL4mTRwx1f9rCD94CXugHaFk.jpeg,cane,cane,0.9659788348742588
../data\raw-img\cane\OIP-izE4I3LMA81MieAXt070NgHaE2.jpeg,cane,cane,0.8578711140766574
../data\raw-img\cane\OIP-IZPwqdeNROyJZVVXS8wdQQHaFj.jpeg,cane,cane,0.8755861448213031
../data\raw-img\cane\OIP-iztOZDjePnSqL8igqGjFLgHaFc.jpeg,cane,cane,0.8930687549136987
../data\raw-img\cane\OIP-i_6SRE8Drt1jVWfAfuNBkgHaHZ.jpeg,cane,cane,0.8046494536212281
../data\raw-img\cane\OIP-i_c4z5of_YB4Fs1-zbL05QHaEW.jpeg,cane,cane,0.928326479473544
../data\raw-img\cane\OIP-I_JmCchT8xeqX0d2cuKPhAHaEK.jpeg,cane,ragno,0.5347037822842418
../data\raw-img\cane\OIP-i_MV_9VmBWQIMMr8M5_vrQHaFj.jpeg,cane,cane,0.9837394249698816
../data\raw-img\cane\OIP-I_rtgepZIsyAPoN2KkU_BwHaJ4.jpeg,cane,gatto,0.49404953596894136
../data\raw-img\cane\OIP-I_uuryghJ3TicIR79OC_SwHaJ4.jpeg,cane,cane,0.9568405537174045
../data\raw-img\cane\OIP-j--P-4eZw-uMWBBEXHO4YQHaEK.jpeg,cane,cane,0.9638787160190488
../data\raw-img\cane\OIP-J-hpTziGQ6FFNnjnHQ2TEAHaEo.jpeg,cane,cane,0.9946445563752517
../data\raw-img\cane\OIP-J02zkr0j582gE4rq5ANIUwHaHj.jpeg,cane,gallina,0.29012946461553274
../data\raw-img\cane\OIP-J0EuCsqZ58NxCKwWWJAFfAHaE_.jpeg,cane,cane,0.8355916383462274
../data\raw-img\cane\OIP-j0npBYYdXDecA1WqM9LFTQHaFj.jpeg,cane,cane,0.9280599660572502
../data\raw-img\cane\OIP-j1AGlCGzvgcF75S5g--KNQHaHa.jpeg,cane,cane,0.8069538771225089
../data\raw-img\cane\OIP-J45h0tKSgRvrRKRlv-xaCwHaEy.jpeg,cane,cane,0.9680585477202988
../data\raw-img\cane\OIP-J5fKCUBenmEuc4JvQH1ZogHaE6.jpeg,cane,cane,0.8599950720430719
../data\raw-img\cane\OIP-j5fYLKf5UPYwNBMpwO1KRAHaHa.jpeg,cane,cane,0.9879802078544742
../data\raw-img\cane\OIP-J5JeVZ6-r-OH62ULDsq5cAHaE8.jpeg,cane,cane,0.8785084952436713
../data\raw-img\cane\OIP-j6RmxHJHuRFkIgGzrCf-AAHaFs.jpeg,cane,cane,0.9432230302511797
../data\raw-img\cane\OIP-J7b-NedWg2AASMbbrJmzaQHaFj.jpeg,cane,ragno,0.28636044539331484
../data\raw-img\cane\OIP-j7bJZGXEkRW7bxmAkz9kjwHaHQ.jpeg,cane,cane,0.8564102414306862
../data\raw-img\cane\OIP-J7EjM9S7JNTE-d2dkT34PgHaHa.jpeg,cane,ragno,0.5099193778676743
../data\raw-img\cane\OIP-j9DWcaiwxPTVQAIKU9eSWQHaHa.jpeg,cane,cane,0.8958842668135975
../data\raw-img\cane\OIP-J9K0oIOtu1dAr6xmkghysgHaEO.jpeg,cane,cane,0.9263473654733471
../data\raw-img\cane\OIP-J9MD9ae6SbiYe0R-X6-C8gHaFj.jpeg,cane,cane,0.8411908975690138
../data\raw-img\cane\OIP-J9nsKjW3HgI7dVNCrfqZCwHaHU.jpeg,cane,cane,0.9379048852319978
../data\raw-img\cane\OIP-Ja3DPBgAnrLOYKXhipOm4wHaEX.jpeg,cane,cane,0.9211622946410302
../data\raw-img\cane\OIP-jAG_HomzTJjFotSjTFVlNwHaET.jpeg,cane,cane,0.913751779283196
../data\raw-img\cane\OIP-JaPhQuyVJVdCUwo6PmYAiwHaDu.jpeg,cane,cane,0.894336607198356
../data\raw-img\cane\OIP-jaQjsoKKg4qG5jCFuOz8mgAAAA.jpeg,cane,cane,0.9916262544333142
../data\raw-img\cane\OIP-JARFRPQT_kT32y55PdCAUAHaE8.jpeg,cane,cane,0.8741608509044552
../data\raw-img\cane\OIP-Jaw0je09sroacaaofj_T2gHaEk.jpeg,cane,cane,0.9945376149830429
../data\raw-img\cane\OIP-jA_cwGnd0_PsqgfC5Ijv2AHaJC.jpeg,cane,cane,0.9703030900286849
../data\raw-img\cane\OIP-jB35fgR-eJoEJwSXZatV5AHaHk.jpeg,cane,cane,0.8734206043478543
../data\raw-img\cane\OIP-jBMKX7YfecE67CDyJtjyOwHaFi.jpeg,cane,scoiattolo,0.4555659197694429
../data\raw-img\cane\OIP-jbpreTVU6Kwrl-8QYrx9NgHaE7.jpeg,cane,cane,0.9320953203886627
../data\raw-img\cane\OIP-jBRfyjhgqjZHBZ2Ivu65jQHaE9.jpeg,cane,cane,0.8255845496178497
../data\raw-img\cane\OIP-jBtTUeEVsXpLByF9jAY3-AHaEo.jpeg,cane,cane,0.936909868730077
../data\raw-img\cane\OIP-jC55hR8h_yba45YfCGJk9gHaHa.jpeg,cane,cane,0.9283725906839772
../data\raw-img\cane\OIP-JcKz2AmS7rXsGVQtepauBwHaE7.jpeg,cane,cane,0.9839429291659652
../data\raw-img\cane\OIP-jDb72b0xk1vDJ64d5T8NPQHaFj.jpeg,cane,cane,0.9120187369105708
../data\raw-img\cane\OIP-jDHcv34yrxxMq93B1BMEgwHaFj.jpeg,cane,cane,0.8010419938514142
../data\raw-img\cane\OIP-JdPMLHxUv4uJSslhu5QJ3gHaEo.jpeg,cane,cane,0.9813777778440018
../data\raw-img\cane\OIP-jdYVqYmhif4QQCNtjh362AHaFj.jpeg,cane,cane,0.8398244090821121
../data\raw-img\cane\OIP-je014klXQ6yz7bSsgyVQ1wHaHa.jpeg,cane,cane,0.981214100437398
../data\raw-img\cane\OIP-JE7HX-ZSx9SMwEBn2Vu5jAHaFj.jpeg,cane,cane,0.9670206326404768
../data\raw-img\cane\OIP-jefAfIq6FJoTVNl40u6H2QHaGV.jpeg,cane,cane,0.8183649676436485
../data\raw-img\cane\OIP-jEIdG-CdBsSoKPGQ0HNopwHaHI.jpeg,cane,cane,0.8312754058786093
../data\raw-img\cane\OIP-JfaUMG2RdgUA2bmJAow1CAHaJK.jpeg,cane,cane,0.9159748198678125
../data\raw-img\cane\OIP-Jg3KFK8IUJX-2JVCxtNE8QHaFj.jpeg,cane,cane,0.9246642793576527
../data\raw-img\cane\OIP-JgAkxBaIwbOS18UZbbNFmAAAAA.jpeg,cane,cane,0.8046865544195563
../data\raw-img\cane\OIP-JgcnmleBVmasuW98dwc1-gAAAA.jpeg,cane,cane,0.8576342417807206
../data\raw-img\cane\OIP-JgKnnZsGG_IfpLzhun2LawHaE6.jpeg,cane,cane,0.8715651973356763
../data\raw-img\cane\OIP-JGm4SeRnDY3_0gF5h7aRgQAAAA.jpeg,cane,cane,0.915749174443767
../data\raw-img\cane\OIP-Jgn2Wm0qtxydL42Q6hXQ2wHaJi.jpeg,cane,cane,0.8801334548879357
../data\raw-img\cane\OIP-JGR-km0ei7GoqR1bGQIOXQHaJ4.jpeg,cane,cane,0.9589296971022749
../data\raw-img\cane\OIP-jgY6sLx7Jku2aISDSBmHDgHaFn.jpeg,cane,cane,0.93233880141434
../data\raw-img\cane\OIP-Jh1fh6mEjVUg3F12BPo90gHaFj.jpeg,cane,cane,0.8404974573085916
../data\raw-img\cane\OIP-JH77hSZ7gENNdSl1qMK70wHaHw.jpeg,cane,cane,0.8413001560368689
../data\raw-img\cane\OIP-jHg--fO2z4qVfpdlgF8UpAHaFj.jpeg,cane,cane,0.9884599686259394
../data\raw-img\cane\OIP-jHIvwFwiMOeLNXGE7n93MwHaEK.jpeg,cane,cane,0.8474172726996879
../data\raw-img\cane\OIP-JHrh9v--Z2nJaXBFTpi9DgHaGj.jpeg,cane,elefante,0.23140011088497603
../data\raw-img\cane\OIP-jHVd6Wj5g18AujRGbpNcWwHaHa.jpeg,cane,pecora,0.4545633846662751
../data\raw-img\cane\OIP-ji-JmqB-dD1Ag_OFLx9g_gHaFj.jpeg,cane,cane,0.9777060103792845
../data\raw-img\cane\OIP-jihw1ZhAneOzvvXuB_9cZgHaFj.jpeg,cane,pecora,0.251888950697434
../data\raw-img\cane\OIP-JILVCsQ_4Bcus9mM0pqwoAHaLJ.jpeg,cane,gallina,0.3310392831481685
../data\raw-img\cane\OIP-jjeOe_pyxpFS3ZU13M3yMQDMEy.jpeg,cane,scoiattolo,0.3108612759718157
../data\raw-img\cane\OIP-JJGnEH60zZ82haY5VkpQewHaE1.jpeg,cane,cane,0.8780895393504754
../data\raw-img\cane\OIP-jjRo9QukpicaVaAD7WZIqgHaIl.jpeg,cane,cane,0.8390163245676799
../data\raw-img\cane\OIP-jk7ImIKwz_w3iLtTjMmbQAHaE8.jpeg,cane,cane,0.8059816933830424
../data\raw-img\cane\OIP-JKJ6XiRmG91dHQKyhDQoFQHaEK.jpeg,cane,cane,0.8621805861801717
../data\raw-img\cane\OIP-JKkmJ2FOE3OMmdjiJAij_QHaFj.jpeg,cane,cane,0.8616902107603897
../data\raw-img\cane\OIP-JKpRUVL2iOeE-0A4WeOvSAHaEL.jpeg,cane,ragno,0.5744017683595065
../data\raw-img\cane\OIP-JL-V0Tq4TYS-uxzYU5IX1AHaEU.jpeg,cane,cane,0.8480296608029643
../data\raw-img\cane\OIP-JLGPZd5C0lAPr4uvliRDTAHaLL.jpeg,cane,cane,0.9645709087866893
../data\raw-img\cane\OIP-jLZUM3SgjQDxZ1CdDPMR5AAAAA.jpeg,cane,cane,0.9177664092746612
../data\raw-img\cane\OIP-JMFCZ-Sz7X3TYQhTTcGI0QHaHa.jpeg,cane,mucca,0.49508016725426146
../data\raw-img\cane\OIP-jMQPG-5DjJSoACXaQ1wNngHaE7.jpeg,cane,cane,0.9934931733544003
../data\raw-img\cane\OIP-JN5rPNqg00JvTOWus5tFUAHaHa.jpeg,cane,gallina,0.45022605105197255
../data\raw-img\cane\OIP-jNmELOCHLBCNJ8d-w7UH2wHaE8.jpeg,cane,cane,0.991240890765875
../data\raw-img\cane\OIP-jnQesVxWP70Vzh_C0IVGtQHaMW.jpeg,cane,cane,0.9884551950270876
../data\raw-img\cane\OIP-joeTgHE-4kC3MWpWsaOFMAHaHh.jpeg,cane,cane,0.9061932715120736
../data\raw-img\cane\OIP-jOfO9zqaK_f_9sdcepBYzwHaFj.jpeg,cane,cane,0.8996673352412718
../data\raw-img\cane\OIP-JOhDHeDloIkf1KQOmg37oAHaF7.jpeg,cane,cane,0.8502436638168457
../data\raw-img\cane\OIP-JOj8Gyq9Bs3xHNT3skicNQHaE7.jpeg,cane,gallina,0.21139350389224987
../data\raw-img\cane\OIP-JOviTaL4REtTUgvVWOVC1QHaF-.jpeg,cane,cane,0.9669322441021951
../data\raw-img\cane\OIP-jOyaRE-w_RZ9xc8qwbPGggAAAA.jpeg,cane,cane,0.9587553286442073
../data\raw-img\cane\OIP-JoYor8Yj_JEw-QkHJMr9VgHaEK.jpeg,cane,cane,0.8629048021196454
../data\raw-img\cane\OIP-jOyvJGEeKu4o2qTKTdcocAHaE8.jpeg,cane,cane,0.8238763347566105
../data\raw-img\cane\OIP-JPm1KwiUk2PGfotbPv7LmwHaH6.jpeg,cane,cane,0.8505521431572001
../data\raw-img\cane\OIP-jQ0htJXbE7MeAo52_JVm4AHaEo.jpeg,cane,cane,0.9707905463474351
../data\raw-img\cane\OIP-JQ6dq6BSsOnrkNoHfIy2WQHaEy.jpeg,cane,cane,0.9426201856397641
../data\raw-img\cane\OIP-JqcqTMeVTKmyufgAZF3LCQHaF4.jpeg,cane,cane,0.8326551141083116
../data\raw-img\cane\OIP-JQDM6DSmu9aUN6a2bYxVDgHaHW.jpeg,cane,cane,0.8563528903261926
../data\raw-img\cane\OIP-jqoOfB9A5tONXP-vqRynygAAAA.jpeg,cane,cane,0.9060184539080082
../data\raw-img\cane\OIP-jR3y8GMOcHRc6KczqBT_HwHaIJ.jpeg,cane,cane,0.9339752323769603
../data\raw-img\cane\OIP-JrF8qGEcdxhxx7Yhx0oboQHaNK.jpeg,cane,cane,0.8748814956083255
../data\raw-img\cane\OIP-JsLBXqjj2sfKjrqFydJI4wHaLI.jpeg,cane,elefante,0.2851034539130297
../data\raw-img\cane\OIP-jSLqN1uTyk4jcYua56D67QHaEK.jpeg,cane,cane,0.8688009069855397
../data\raw-img\cane\OIP-jsRVXjzv7XX77ecaWBCJvwHaFj.jpeg,cane,cane,0.8068449451937827
../data\raw-img\cane\OIP-JSVgcdTC8Tu_tWm6fAovMgHaHa.jpeg,cane,ragno,0.3444176141704514
../data\raw-img\cane\OIP-jtaA90sG8SgzKkPfeXv8UwHaFj.jpeg,cane,gatto,0.3331581455478169
../data\raw-img\cane\OIP-JTJFGj0a6ayXEWI5r9B4NQHaJs.jpeg,cane,cane,0.8211246721173133
../data\raw-img\cane\OIP-JTZYVxvhcqixb39EqQmV_AHaE9.jpeg,cane,cane,0.8669769009035005
../data\raw-img\cane\OIP-JT_L001SNstQL9K3GsjJqwHaJg.jpeg,cane,cane,0.891021237357775
../data\raw-img\cane\OIP-JUNGqJLv9K2EchIkMB2OHgHaDK.jpeg,cane,gatto,0.28375192978998204
../data\raw-img\cane\OIP-jUs-rKVFcIcYXHqcjTkoEAAAAA.jpeg,cane,farfalla,0.4015342002326552
../data\raw-img\cane\OIP-JUsasudCg79_E98pIVDqqwHaE8.jpeg,cane,cane,0.9702117631793424
../data\raw-img\cane\OIP-JuzRYrQlst4qDkDwsB8-HwHaFj.jpeg,cane,cane,0.9663570110377326
../data\raw-img\cane\OIP-Jv552_MAhkibKIu5bSTGJgHaFj.jpeg,cane,cane,0.8789007371401292
../data\raw-img\cane\OIP-jvgIBM1714AZnITMk3mn_QHaFj.jpeg,cane,cane,0.9649607102347577
../data\raw-img\cane\OIP-JvjdxWC_0ISurFdRJpUTBAHaFw.jpeg,cane,farfalla,0.30233705147522516
../data\raw-img\cane\OIP-jvtYUrDStmQAjXiWHonyAwHaFj.jpeg,cane,cane,0.9618352915947259
../data\raw-img\cane\OIP-JVwJmcP0D3AyDZRIBBIlrAHaEK.jpeg,cane,cane,0.9202218692255062
../data\raw-img\cane\OIP-jwDFGi41r7ks3xikwt1rQAAAAA.jpeg,cane,cane,0.9282713950562287
../data\raw-img\cane\OIP-JwNIDZ12IYgkm72snG-YsgDhEs.jpeg,cane,cane,0.9341467094945084
../data\raw-img\cane\OIP-jWy6LnALCZ3oteM_9Tp8owHaJ6.jpeg,cane,cane,0.9182074363485799
../data\raw-img\cane\OIP-JX98fyPY7zhPuO7LiadrkwHaEK.jpeg,cane,cane,0.8460388150547113
../data\raw-img\cane\OIP-JxGkyg02fizzJC27tuMUiQHaFj.jpeg,cane,cane,0.9831481374634623
../data\raw-img\cane\OIP-Jy3rQiS6SJwUjYIR26y3VQD2D9.jpeg,cane,gatto,0.4398211255930451
../data\raw-img\cane\OIP-JY8o4ThtrD5ZbEi0-l1QnQHaHa.jpeg,cane,cane,0.940809678231004
../data\raw-img\cane\OIP-jYUmG06zY2MNMN2y_P0ZmwHaH7.jpeg,cane,cane,0.9753181034148849
../data\raw-img\cane\OIP-jzf01SVtzo4WRaKNmSqSbAHaEK.jpeg,cane,cane,0.9475282382422144
../data\raw-img\cane\OIP-jZiSLuLGiQdNm7kKNkOOEAHaE2.jpeg,cane,cane,0.9399254118437663
../data\raw-img\cane\OIP-jzP3UGQDz4D_4Fw4OaTT1wHaEK.jpeg,cane,cane,0.8996852122086249
../data\raw-img\cane\OIP-JZp5FmyBL7Pq8F5NDoj8ZgHaJ4.jpeg,cane,cane,0.9437646900266452
../data\raw-img\cane\OIP-JzqYYLliwL6Z6F_LphLDmQHaGn.jpeg,cane,cane,0.8174339389567954
../data\raw-img\cane\OIP-J_B1WlNudt7pySniA6d6mgHaEK.jpeg,cane,cane,0.9383225381621842
../data\raw-img\cane\OIP-j_kSTRlCMhkkGPb5XiH51wHaFj.jpeg,cane,cane,0.9917931950627592
../data\raw-img\cane\OIP-K-3A_fED_5wzTO9fxwMxkwHaFP.jpeg,cane,cane,0.8737121872390092
../data\raw-img\cane\OIP-k-fdNnq_yUbpAS7lD-7DVwHaHa.jpeg,cane,scoiattolo,0.22712582851045304
../data\raw-img\cane\OIP-k-pgljGe2L4Y7aAJJiFUowHaF2.jpeg,cane,cane,0.8409233641152822
../data\raw-img\cane\OIP-k-v3LAZqBmumWMR26RPORQHaEK.jpeg,cane,cane,0.8431220976607273
../data\raw-img\cane\OIP-K0mCzhmUHMMX4dDDTaBxkAHaEl.jpeg,cane,cane,0.840024078335557
../data\raw-img\cane\OIP-k1a2kuThXzPqv3bSpfDxgQHaE8.jpeg,cane,cane,0.903540666498102
../data\raw-img\cane\OIP-K1TTUyhDdr09hUguG_h-SwHaFj.jpeg,cane,mucca,0.5616012229800884
../data\raw-img\cane\OIP-k1yOBwsBNbDxWda_mivTsQHaHa.jpeg,cane,cane,0.8268535728297953
../data\raw-img\cane\OIP-K2IJLZ51b7jxUZ5BqbK8tQHaFj.jpeg,cane,cane,0.9522940672592347
../data\raw-img\cane\OIP-k2jHUVCdwB1o_EhHuw4q7gHaE8.jpeg,cane,cane,0.8595889280786393
